"taxon","state","turnover","net.div","speciation","extinct.frac","extinction"
"Rham_021_Pomaderris_cocoparrana_FN_445_",0,0.55575944108096,0.381068346604601,0.46841389384278,0.171786035781372,0.0873455472381794
"Rham_63_2_Pomaderris_precaria_FN_461_",0,0.555759441019974,0.381068346647961,0.468413893833968,0.171786035686691,0.0873455471860063
"Rham_069_Pomaderris_reperta_FN_447_",0,0.545534424227827,0.37505899105176,0.460296707639794,0.170969331491952,0.0852377165880336
"Rham_204_Pomaderris_crassifolia_FN_859_",0,0.47329866710082,0.332021876239837,0.402660271670328,0.163835429853563,0.0706383954304914
"Rham_77_2_Pomaderris_vellea_FN_457_",0,0.473298666421187,0.332021876083958,0.402660271252572,0.163835429459611,0.0706383951686146
"Rham_017_Pomaderris_brogoensis_CANB_8702729_or_8702731_",0,0.572706068470174,0.385346658398413,0.479026363434294,0.183422857131479,0.0936797050358804
"Rham_057_Pomaderris_paniculosa_subsp_paniculosa_FN_289_",0,0.653533843589123,0.433207062031168,0.543370452810146,0.189930683291792,0.110163390778978
"Rham_058_Pomaderris_paniculosa_subsp_paniculosa_FN_396_",0,0.653533843555041,0.433207062053349,0.543370452804195,0.189930683204152,0.110163390750846
"Rham_097_Pomaderris_paniculosa_FN_756_",0,0.655017720962898,0.43447643685722,0.544747078910059,0.189637554127165,0.110270642052839
"Rham_241_Pomaderris_paniculosa_subsp_paniculosa_FN_931_",0,0.65501772093227,0.434476436916384,0.544747078924327,0.189637554047508,0.110270642007943
"Rham_238_Pomaderris_paniculosa_FN_204_1_SA_Murray_",0,0.661005553046495,0.437920743746211,0.549463148396353,0.190188596124486,0.111542404650142
"Rham_252_Pomaderris_halmaturina_subsp_halmaturina_FN_950_",0,0.661005553080489,0.437920743781612,0.549463148431051,0.190188596094417,0.111542404649438
"Rham_053_Pomaderris_oraria_subsp_calcicola_FN_442_",0,0.478456231543003,0.324869660660773,0.401662946101888,0.179869373936974,0.0767932854411149
"Rham_099_Pomaderris_flabellaris_FN_780_",0,0.446364075747228,0.303651171801515,0.375007623774372,0.179243803555853,0.0713564519728566
"Rham_019_Pomaderris_buchanensis_FN_451_",0,0.506511739139626,0.340345045232073,0.423428392185849,0.183305584451312,0.0830833469537768
"Rham_052_Pomaderris_oblongifolia_FN_439_",0,0.506511738486117,0.34034504509118,0.423428391788648,0.183305584141342,0.0830833466974686
"Rham_06_2_Pomaderris_apetala_FN_361_",0,0.576614221734476,0.381991487345018,0.479302854539747,0.189526831154157,0.097311367194729
"Rham_228_Pomaderris_apetala_subsp_maritima_FN_929_",0,0.576614221699697,0.381991487440519,0.479302854570108,0.189526831052383,0.0973113671295887
"Rham_08_2_Pomaderris_aspera_FN_386_",0,0.552377656999189,0.367843990415232,0.460110823707211,0.187424600490929,0.0922668332919785
"Rham_222_Pomaderris_paniculosa_subsp_novae_zelandiae_FN_923_",0,0.514886422148281,0.345603095439695,0.430244758793988,0.18425800306275,0.0846416633542927
"Rham_027_Pomaderris_elachophylla_FN_467_",0,0.417592424659103,0.276468522869441,0.347030473764272,0.187756816418045,0.0705619508948313
"Rham_067_Pomaderris_racemosa_FN_360_",0,0.417592424159345,0.276468522713207,0.347030473436276,0.187756816273885,0.070561950723069
"Rham_051_Pomaderris_obcordata_CANB_631012_",0,0.347683791807066,0.226261628992807,0.286972710399937,0.192454256382738,0.0607110814071296
"Rham_075_Pomaderris_tropica_FN_458_",0,0.315276954487106,0.190345108507041,0.252811031497074,0.21113017800868,0.0624659229900325
"Rham_202_Pomaderris_canescens_FN_832_",0,0.315276954496846,0.190345108512571,0.252811031504709,0.211130178011679,0.0624659229921376
"Rham_036_Pomaderris_forrestiana_CC_544_",0,0.313346136597349,0.190513784236674,0.251929960417011,0.208232898794388,0.0614161761803376
"Rham_70_2_Pomaderris_rotundifolia_CC_541_",0,0.31334613661932,0.190513784256186,0.251929960437753,0.208232898788441,0.0614161761815671
"Rham_038_Pomaderris_grandis_FN_344_",0,0.313541701933619,0.19066993526437,0.252105818598995,0.208185465550939,0.0614358833346243
"Rham_050_Pomaderris_myrtilloides_FN_279_",0,0.327683164738195,0.200803660250969,0.264243412494582,0.206367185030206,0.0634397522436131
"Rham_16_2_Pomaderris_brevifolia_FN_294_",0,0.327683164597923,0.200803660189161,0.264243412393542,0.206367184990508,0.0634397522043808
